UUID,Modified,Creator,Publisher,Title,DatasetURI,Description,TopicCategory,TemporalCoverage,DateIssued,Spatial,Formats,MetadataLink,Links
a2a973d2-9764-45b2-a77f-c849ad22e682,2016-06-07T10:02:30.882975,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2004,us-mn-state-metc-agri-agricultural-preserves2004,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to creates a shape file of Agricultural Preserves.",Farming,,2015-09-22T10:02:13.219412,"{""type"":""Polygon"",""coordinates"":[[[-94.022081, 44.467198],[-94.022081, 45.392369], [-92.749020, 45.392369], [-92.749020, 44.467198], [-94.022081, 44.467198]]]}","JPEG, gpkg, fgdb, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/gpkg_agri_agricultural_preserves2004.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/fgdb_agri_agricultural_preserves2004.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/shp_agri_agricultural_preserves2004.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2004/metadata/metadata.html"
8e34c880-719d-4120-b0de-71075168022b,2016-06-07T10:02:28.030827,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2005,us-mn-state-metc-agri-agricultural-preserves2005,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to create a shape file of Agricultural Preserves.",Farming,,2015-09-22T10:02:11.614668,"{""type"":""Polygon"",""coordinates"":[[[-94.022081, 44.467198],[-94.022081, 45.392369], [-92.749020, 45.392369], [-92.749020, 44.467198], [-94.022081, 44.467198]]]}","JPEG, gpkg, fgdb, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/gpkg_agri_agricultural_preserves2005.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/fgdb_agri_agricultural_preserves2005.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/shp_agri_agricultural_preserves2005.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2005/metadata/metadata.html"
f4272c66-68aa-4e0d-90c9-731379e0dfa6,2016-06-07T10:02:27.558925,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2003,us-mn-state-metc-agri-agricultural-preserves2003,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to creates a shape file of Agricultural Preserves.",Farming,,2015-09-22T10:02:10.876194,"{""type"":""Polygon"",""coordinates"":[[[-94.022081, 44.467198],[-94.022081, 45.392369], [-92.749020, 45.392369], [-92.749020, 44.467198], [-94.022081, 44.467198]]]}","JPEG, fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/fgdb_agri_agricultural_preserves2003.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/gpkg_agri_agricultural_preserves2003.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/shp_agri_agricultural_preserves2003.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2003/metadata/metadata.html"
f6ec1d52-e266-4f36-b4dc-159ca63f77b8,2016-06-07T10:02:19.485079,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2006,us-mn-state-metc-agri-agricultural-preserves2006,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to create a shape file of Agricultural Preserves.",Farming,,2015-09-22T10:02:07.834049,"{""type"":""Polygon"",""coordinates"":[[[-94.022081, 44.467198],[-94.022081, 45.392369], [-92.749020, 45.392369], [-92.749020, 44.467198], [-94.022081, 44.467198]]]}","JPEG, gpkg, fgdb, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/gpkg_agri_agricultural_preserves2006.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/fgdb_agri_agricultural_preserves2006.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/shp_agri_agricultural_preserves2006.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2006/metadata/metadata.html"
36fe4127-68aa-402c-ac9a-a5f184d33246,2016-06-07T10:02:17.811939,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2007,us-mn-state-metc-agri-agricultural-preserves2007,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to create a shape file of Agricultural Preserves.",Farming,,2015-09-22T10:02:06.994300,"{""type"":""Polygon"",""coordinates"":[[[-94.022081, 44.467198],[-94.022081, 45.392369], [-92.749020, 45.392369], [-92.749020, 44.467198], [-94.022081, 44.467198]]]}","JPEG, SHP, gpkg, fgdb, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/shp_agri_agricultural_preserves2007.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/gpkg_agri_agricultural_preserves2007.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/fgdb_agri_agricultural_preserves2007.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2007/metadata/metadata.html"
c480e6d0-408d-4ad2-b7ca-bde6242dac8f,2016-06-04T10:02:22.495624,Metropolitan Council,Metropolitan Council,Agricultural Preserves 2014,us-mn-state-metc-agri-agricultural-preserves2014,"This dataset includes parcels that are enrolled in the Metropolitan Agricultural Preserves Act, Minnesota Statute 473H. The goal of this act is to encourage preservation of agricultural lands by providing a package of benefits to keep land in long-term agricultural use. At the request of the Metropolitan Council, a table is created by each county to reflect the status of parcels in the program at the end of each calendar year. The Council links these tables to the MetroGIS Regional Parcel Dataset to create a shape file of Agricultural Preserves.",Farming,12/31/14,2016-06-04T10:02:22.475616,"{""type"":""Polygon"",""coordinates"":[[[-94.022062, 44.467198],[-94.022062, 45.392463], [-92.749020, 45.392463], [-92.749020, 44.467198], [-94.022062, 44.467198]]]}","JPEG, fgdb, SHP, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/fgdb_agri_agricultural_preserves2014.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/shp_agri_agricultural_preserves2014.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/gpkg_agri_agricultural_preserves2014.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/agri_agricultural_preserves2014/metadata/metadata.html"
1437ab3a-cf78-4de2-94cf-52e976c34fff,2016-06-03T10:02:38.417092,"Minnesota Department of Natural Resources (DNR), County Geologic Atlas Program",Natural Resources Department,"Water-Table Elevation and Depth to Water Table, Minnesota Hydrogeology Atlas series HG-03",geos-hydrogeology-atlas-hg03,"This dataset estimates the water-table elevation from three primary sources: depth to water table in saturated soils from Natural Resources Conservation Service data (which are converted to elevation), elevation of surface water bodies, and the static water elevation in water table wells with verified locations. With the use of a 30-meter DEM derived using LiDAR data, depth to water table is derived from the water-table elevation.",Geoscientific,,2016-06-03T10:02:38.395410,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","fgdb, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_hydrogeology_atlas_hg03/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_hydrogeology_atlas_hg03/fgdb_geos_hydrogeology_atlas_hg03.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_hydrogeology_atlas_hg03/metadata/metadata.html"
0132f412-0d59-413f-b6c9-7aa7c552910e,2016-06-03T10:02:37.711802,"Minnesota Department of Natural Resources, County Geologic Atlas Program",Natural Resources Department,Surficial Sands of Minnesota,geos-surficial-sands,"This dataset estimates the distribution of surficial sand units in Minnesota, from previously published surficial geology maps by the Minnesota Geological Survey, for use with Department of Natural Resources water table maps. ",Geoscientific,,2016-06-03T10:02:37.689914,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_surficial_sands/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_surficial_sands/fgdb_geos_surficial_sands.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_surficial_sands/gpkg_geos_surficial_sands.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_surficial_sands/shp_geos_surficial_sands.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_surficial_sands/metadata/metadata.html"
5c976906-486a-4226-9a8e-56fd4faac4cf,2016-05-28T10:02:45.935284,Minnesota Department of Natural Resources (DNR),Natural Resources Department,Regulated Water Features - Trout Stream Special Regulations,env-trout-stream-special-regs,"This layer shows Minnesota trout streams that have a special regulation as described in the <b>2016 Minnesota Fishing Regulations</b>. <br/><br/>Road crossings were determined using the 1991 Air Photos (1 - metre DOQs).  Check the fishing regulations booklet ( http://www.dnr.state.mn.us/regulations/fishing/index.html ) for detailed information. Note legal descriptions and restrictions associated with designated trout waters under the section <i>Special Regulations: Streams and Rivers</i> (p. 56-62).<br/><br/>Regulated segments are maintained as tabular data and displayed as linear events on the <a href=""ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/metadata/../../water_measured_kittle_routes/metadata/metadata.html"" target=_blank><b>Stream Routes with Kittle Numbers and Mile Measures</b></a> layer.  In the attribute table, designated segments extend from the FROM_MEAS (mile) to the TO_MEAS (mile) and have a total length = [LENGTH_MI] on a route with total length = [ROUTE_MI].",Environment,5/27/16,2015-07-25T08:01:31.562229,"{""type"":""Polygon"",""coordinates"":[[[-97.252252, 43.098198],[-97.252252, 49.340250], [-89.406737, 49.340250], [-89.406737, 43.098198], [-97.252252, 43.098198]]]}","JPEG, fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/fgdb_env_trout_stream_special_regs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/gpkg_env_trout_stream_special_regs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/shp_env_trout_stream_special_regs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_trout_stream_special_regs/metadata/metadata.html"
60c07f09-7655-4e42-8c94-3024152ffc82,2016-05-19T10:03:39.195369,Metropolitan Council and NCompass Technologies ,Metropolitan Council,Functional Class Roads Regional Solicitation 2016,us-mn-state-metc-trans-fnctnl-cls-rds-regsol,"Regional Solicitation Functional Class: The regional solicitation functional class roads are a specific version of the functional class roads to be used in the 2016 solicitation process. This file will not undergo the periodic update process standard to the functional class roads. It will remain as is for the entire solicitation process. Meeting minutes for the TAC Planning Committee are the official record of change requests. If errors are found in this data, they will be corrected against the minutes.<br/><br/>The functional class roads layer contains major roads and highways in the Twin Cities seven county metropolitan area. The line work for the dataset was derived from NCompass Technologies Street Centerline and Address Ranges, formerly The Lawrence Group Street Centerlines (tlg_roads). <br/><br/>The specific classifications assigned to the roadways resulted from efforts of the Land Transportation Committee, Transportation Technical Advisory Committee and the Transportation Advisory Board as specified in the transportation planning process, using federal rules and guidelines. The final product was approved with Metropolitan Council concurrence. <br/><br/>The 'A' minor arterial network was adopted by the Transportation Advisory Board in 1993.<br/><br/>Attributes include functional classification code and road name.<br/><br/>Please note that changes to the status of the planned functional class roads MAY impact the classification of this layer.  Please confer with Metropolitan Council staff if you have questions.",Transportation,5/17/16,2015-09-01T10:01:57.166200,"{""type"":""Polygon"",""coordinates"":[[[-94.012, 44.471],[-94.012, 45.415], [-92.732, 45.415], [-92.732, 44.471], [-94.012, 44.471]]]}","fgdb, SHP, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/fgdb_trans_fnctnl_cls_rds_regsol.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/shp_trans_fnctnl_cls_rds_regsol.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/gpkg_trans_fnctnl_cls_rds_regsol.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/metadata/metadata.html"
